	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
35	16	1.5109	0.4685	1.6747	0.4188	128	relu	xent
36	17	1.5186	0.4673	1.7804	0.3762	128	relu	xent
37	18	1.5273	0.4632	1.6005	0.4437	128	relu	xent
38	19	1.5055	0.4722	1.6396	0.4208	128	relu	xent
39	20	1.4621	0.4863	1.7920	0.3646	128	relu	xent
40	1	2.3026	0.1544	2.3024	0.1504	256	relu	xent
41	2	2.1669	0.1597	2.0990	0.1686	256	relu	xent
42	3	2.0390	0.2045	1.9742	0.2493	256	relu	xent
43	4	1.8719	0.2861	1.7583	0.3394	256	relu	xent
44	5	1.7581	0.3485	1.8300	0.3162	256	relu	xent
45	6	1.7581	0.3517	1.7781	0.3416	256	relu	xent
46	7	1.6813	0.3831	1.6988	0.3690	256	relu	xent
47	8	1.7977	0.3284	1.7730	0.3404	256	relu	xent
48	9	1.7489	0.3497	1.7600	0.3502	256	relu	xent
49	10	1.7231	0.3570	1.7672	0.3598	256	relu	xent
50	11	1.7551	0.3441	1.7756	0.3380	256	relu	xent
51	12	1.7275	0.3623	1.7663	0.3500	256	relu	xent
52	13	1.7464	0.3555	1.7826	0.3482	256	relu	xent
53	14	1.6864	0.3828	1.7475	0.3637	256	relu	xent
54	15	1.6898	0.3765	1.7593	0.3671	256	relu	xent
55	16	1.6945	0.3821	1.6840	0.3896	256	relu	xent
56	17	1.6228	0.4162	1.6442	0.4120	256	relu	xent
57	18	1.7156	0.3718	1.8034	0.3359	256	relu	xent
58	19	1.6922	0.3866	1.8018	0.3397	256	relu	xent
59	20	1.8977	0.2989	1.8118	0.3321	256	relu	xent
60	1	2.3026	0.1419	2.3026	0.1336	512	relu	xent
61	2	2.2267	0.1502	2.1022	0.1584	512	relu	xent
62	3	2.1146	0.1688	2.1430	0.1714	512	relu	xent
63	4	2.0408	0.2186	2.0127	0.2361	512	relu	xent
64	5	1.9806	0.2579	1.9652	0.2564	512	relu	xent
65	6	1.9580	0.2577	1.9804	0.2554	512	relu	xent
66	7	1.8781	0.2813	1.8416	0.3149	512	relu	xent
67	8	1.8407	0.3113	1.8328	0.3194	512	relu	xent
68	9	1.9446	0.2687	1.8783	0.2905	512	relu	xent
69	10	1.8323	0.3169	1.8392	0.3151	512	relu	xent
70	11	1.8045	0.3282	1.7978	0.3216	512	relu	xent
71	12	1.7561	0.3428	1.8558	0.3325	512	relu	xent
72	13	1.8080	0.3325	1.8220	0.3387	512	relu	xent
73	14	1.7985	0.3382	1.8014	0.3468	512	relu	xent
74	15	1.7821	0.3430	1.8996	0.2901	512	relu	xent
75	16	1.9479	0.2814	2.0448	0.2643	512	relu	xent
76	17	2.1854	0.1798	2.1770	0.1873	512	relu	xent
77	18	2.1295	0.1964	2.0222	0.2467	512	relu	xent
78	19	2.0295	0.2396	2.0074	0.2503	512	relu	xent
79	20	2.0487	0.2225	2.1028	0.2022	512	relu	xent
80	1	2.3026	0.1438	2.3026	0.1426	1024	relu	xent
81	2	2.2387	0.1454	2.1778	0.1370	1024	relu	xent
82	3	2.1360	0.1486	2.1057	0.1463	1024	relu	xent
83	4	2.0967	0.1598	2.0856	0.1714	1024	relu	xent
84	5	2.0382	0.2008	1.9917	0.2205	1024	relu	xent
85	6	1.9819	0.2389	1.9341	0.2719	1024	relu	xent
86	7	1.9057	0.2828	1.8823	0.2981	1024	relu	xent
87	8	2.0895	0.2008	2.0706	0.2077	1024	relu	xent
88	9	2.0614	0.2117	2.0586	0.2152	1024	relu	xent
89	10	2.0451	0.2164	2.0491	0.2170	1024	relu	xent
90	11	2.0233	0.2260	2.0314	0.2248	1024	relu	xent
91	12	2.0141	0.2292	2.0281	0.2283	1024	relu	xent
92	13	1.9996	0.2355	2.0204	0.2293	1024	relu	xent
93	14	1.9900	0.2377	2.0039	0.2357	1024	relu	xent
94	15	1.9722	0.2434	1.9987	0.2390	1024	relu	xent
95	16	1.9659	0.2489	1.9974	0.2368	1024	relu	xent
96	17	1.9525	0.2524	1.9978	0.2408	1024	relu	xent
97	18	1.9451	0.2548	1.9877	0.2439	1024	relu	xent
98	19	1.9313	0.2604	1.9864	0.2415	1024	relu	xent
99	20	1.9262	0.2630	1.9809	0.2466	1024	relu	xent
100	1	2.2964	0.1569	2.2412	0.1471	2048	relu	xent
101	2	2.2338	0.1368	2.2445	0.1477	2048	relu	xent
102	3	2.1553	0.1582	2.1306	0.1569	2048	relu	xent
103	4	2.0956	0.1848	2.0801	0.1991	2048	relu	xent
104	5	2.0457	0.2186	2.0817	0.1953	2048	relu	xent
105	6	2.1594	0.1812	2.2796	0.1255	2048	relu	xent
106	7	2.2849	0.1186	2.2754	0.1266	2048	relu	xent
107	8	2.2749	0.1203	2.2523	0.1243	2048	relu	xent
108	9	2.2658	0.1229	2.3169	0.1005	2048	relu	xent
109	10	2.2586	0.1263	2.2424	0.1294	2048	relu	xent
110	11	2.2372	0.1293	2.2257	0.1335	2048	relu	xent
111	12	2.2234	0.1328	2.2203	0.1354	2048	relu	xent
112	13	2.2195	0.1338	2.2005	0.1410	2048	relu	xent
113	14	2.2036	0.1387	2.2098	0.1374	2048	relu	xent
114	15	2.1971	0.1382	2.2367	0.1327	2048	relu	xent
115	16	2.2052	0.1378	2.1941	0.1361	2048	relu	xent
116	17	2.1858	0.1440	2.1792	0.1526	2048	relu	xent
117	18	2.1816	0.1469	2.1707	0.1474	2048	relu	xent
118	19	2.1548	0.1657	2.0810	0.2152	2048	relu	xent
119	20	2.0822	0.2013	2.1020	0.2018	2048	relu	xent
