	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
0	1	2.3026	0.1513	2.3026	0.1528	64	relu	xent
1	2	2.3026	0.1529	2.3026	0.1543	64	relu	xent
2	3	2.3026	0.1528	2.3026	0.1572	64	relu	xent
3	4	2.3026	0.1578	2.3026	0.1634	64	relu	xent
4	5	2.3026	0.1630	2.3026	0.1670	64	relu	xent
5	6	2.3025	0.1635	2.3025	0.1616	64	relu	xent
6	7	2.3025	0.1621	2.3024	0.1631	64	relu	xent
7	8	2.3024	0.1634	2.3022	0.1645	64	relu	xent
8	9	2.3020	0.1580	2.3016	0.1493	64	relu	xent
9	10	2.3003	0.1469	2.2982	0.1428	64	relu	xent
10	11	2.2907	0.1453	2.2722	0.1432	64	relu	xent
11	12	2.1937	0.1568	2.1320	0.1610	64	relu	xent
12	13	2.1204	0.1579	2.1048	0.1625	64	relu	xent
13	14	2.0954	0.1610	2.0874	0.1642	64	relu	xent
14	15	2.0667	0.1665	2.0571	0.1653	64	relu	xent
15	16	2.0437	0.1642	2.0441	0.1713	64	relu	xent
16	17	2.0218	0.1771	2.0115	0.2020	64	relu	xent
17	18	1.9884	0.2126	1.9814	0.1996	64	relu	xent
18	19	1.9716	0.2211	1.9629	0.2256	64	relu	xent
19	20	1.9393	0.2351	1.9129	0.2432	64	relu	xent
20	1	2.3026	0.1656	2.3026	0.1675	128	relu	xent
21	2	2.3026	0.1625	2.3026	0.1642	128	relu	xent
22	3	2.3026	0.1586	2.3026	0.1597	128	relu	xent
23	4	2.3026	0.1527	2.3026	0.1544	128	relu	xent
24	5	2.3026	0.1506	2.3026	0.1527	128	relu	xent
25	6	2.3026	0.1498	2.3026	0.1507	128	relu	xent
26	7	2.3026	0.1502	2.3026	0.1534	128	relu	xent
27	8	2.3026	0.1483	2.3025	0.1494	128	relu	xent
28	9	2.3025	0.1470	2.3025	0.1501	128	relu	xent
29	10	2.3024	0.1499	2.3023	0.1578	128	relu	xent
30	11	2.3020	0.1536	2.3016	0.1514	128	relu	xent
31	12	2.3004	0.1443	2.2982	0.1420	128	relu	xent
32	13	2.2901	0.1408	2.2735	0.1483	128	relu	xent
33	14	2.2061	0.1479	2.1372	0.1510	128	relu	xent
34	15	2.1169	0.1479	2.1096	0.1523	128	relu	xent
35	16	2.0893	0.1488	2.0778	0.1478	128	relu	xent
36	17	2.0682	0.1493	2.0719	0.1524	128	relu	xent
37	18	2.0535	0.1491	2.0555	0.1445	128	relu	xent
38	19	2.0441	0.1482	2.0443	0.1455	128	relu	xent
