	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
35	16	1.3099	0.5277	1.4517	0.4916	128	relu	xent
36	17	1.2647	0.5437	1.4413	0.5015	128	relu	xent
37	18	1.2483	0.5502	1.4851	0.4721	128	relu	xent
38	19	1.2381	0.5496	1.4632	0.4950	128	relu	xent
39	20	1.1865	0.5716	1.5467	0.4592	128	relu	xent
40	1	2.3026	0.1542	2.3026	0.1638	256	relu	xent
41	2	2.3026	0.1576	2.3026	0.1544	256	relu	xent
42	3	2.3023	0.1480	2.3008	0.1503	256	relu	xent
43	4	2.2034	0.1580	2.1001	0.1647	256	relu	xent
44	5	2.0540	0.1652	1.9969	0.1750	256	relu	xent
45	6	1.9924	0.1760	1.9850	0.1799	256	relu	xent
46	7	1.9507	0.2110	1.9081	0.2507	256	relu	xent
47	8	1.8626	0.2752	1.8355	0.2762	256	relu	xent
48	9	1.8139	0.2968	1.7942	0.3210	256	relu	xent
49	10	1.7451	0.3402	1.6892	0.3569	256	relu	xent
50	11	1.6513	0.3870	1.6144	0.3996	256	relu	xent
51	12	1.5673	0.4206	1.5519	0.4357	256	relu	xent
52	13	1.5358	0.4349	1.5054	0.4552	256	relu	xent
53	14	1.4534	0.4697	1.5576	0.4322	256	relu	xent
54	15	1.4342	0.4741	1.5128	0.4612	256	relu	xent
55	16	1.3872	0.4937	1.4485	0.4814	256	relu	xent
56	17	1.3267	0.5161	1.4479	0.4863	256	relu	xent
57	18	1.3339	0.5135	1.4778	0.4796	256	relu	xent
58	19	1.3296	0.5179	1.4431	0.4926	256	relu	xent
59	20	1.2681	0.5377	1.4602	0.4886	256	relu	xent
60	1	2.3026	0.1493	2.3026	0.1517	512	relu	xent
61	2	2.3026	0.1439	2.3026	0.1378	512	relu	xent
62	3	2.3026	0.1351	2.3025	0.1400	512	relu	xent
63	4	2.2795	0.1463	2.1488	0.1601	512	relu	xent
64	5	2.1159	0.1532	2.1037	0.1544	512	relu	xent
65	6	2.0895	0.1590	2.0513	0.1464	512	relu	xent
66	7	2.0225	0.1618	2.0110	0.1716	512	relu	xent
67	8	2.0014	0.1715	1.9940	0.1676	512	relu	xent
68	9	1.9863	0.1794	1.9943	0.2061	512	relu	xent
69	10	1.9627	0.2071	1.9633	0.2387	512	relu	xent
70	11	1.9296	0.2503	1.8954	0.2559	512	relu	xent
71	12	1.8659	0.2757	1.9078	0.2532	512	relu	xent
72	13	1.7927	0.3043	1.7672	0.3208	512	relu	xent
73	14	1.7172	0.3457	1.6823	0.3690	512	relu	xent
74	15	1.6701	0.3776	1.6485	0.3925	512	relu	xent
75	16	1.6155	0.4012	1.6102	0.4188	512	relu	xent
76	17	1.5629	0.4289	1.5129	0.4560	512	relu	xent
77	18	1.5162	0.4447	1.5611	0.4368	512	relu	xent
78	19	1.4791	0.4613	1.5072	0.4618	512	relu	xent
79	20	1.4474	0.4696	1.4952	0.4590	512	relu	xent
80	1	2.3026	0.1495	2.3026	0.1501	1024	relu	xent
81	2	2.3026	0.1440	2.3026	0.1360	1024	relu	xent
82	3	2.3026	0.1398	2.3024	0.1395	1024	relu	xent
83	4	2.2447	0.1525	2.1534	0.1703	1024	relu	xent
84	5	2.1133	0.1573	2.0949	0.1691	1024	relu	xent
85	6	2.1045	0.1600	2.1108	0.1501	1024	relu	xent
86	7	2.1034	0.1640	2.1252	0.1615	1024	relu	xent
87	8	2.0894	0.1710	2.0612	0.1792	1024	relu	xent
88	9	2.0500	0.1877	2.0522	0.1841	1024	relu	xent
89	10	2.0207	0.2032	1.9839	0.2129	1024	relu	xent
90	11	1.9948	0.2196	2.0387	0.2066	1024	relu	xent
91	12	1.9828	0.2383	1.9065	0.2697	1024	relu	xent
92	13	1.8700	0.2839	1.8378	0.3007	1024	relu	xent
93	14	1.8256	0.3011	1.7647	0.3360	1024	relu	xent
94	15	2.1062	0.1921	2.0627	0.2172	1024	relu	xent
95	16	2.0030	0.2387	1.9222	0.2795	1024	relu	xent
96	17	1.9059	0.2771	1.8758	0.2793	1024	relu	xent
97	18	1.8815	0.2867	1.8535	0.2880	1024	relu	xent
98	19	1.8493	0.2957	1.8567	0.2981	1024	relu	xent
99	20	1.8169	0.3157	1.8381	0.3180	1024	relu	xent
100	1	2.3026	0.1722	2.3026	0.1600	2048	relu	xent
101	2	2.3025	0.1463	2.3019	0.1443	2048	relu	xent
102	3	2.2265	0.1524	2.1776	0.1515	2048	relu	xent
103	4	2.1897	0.1403	2.1829	0.1470	2048	relu	xent
104	5	2.1844	0.1454	2.1565	0.1484	2048	relu	xent
105	6	2.1471	0.1493	2.1331	0.1492	2048	relu	xent
106	7	2.1314	0.1483	2.1270	0.1507	2048	relu	xent
107	8	2.1197	0.1551	2.1159	0.1592	2048	relu	xent
108	9	2.1144	0.1629	2.1077	0.1605	2048	relu	xent
109	10	2.1019	0.1635	2.0956	0.1690	2048	relu	xent
110	11	2.0876	0.1688	2.0786	0.1700	2048	relu	xent
111	12	2.0456	0.1831	2.0261	0.2032	2048	relu	xent
112	13	2.0249	0.2081	2.0247	0.2221	2048	relu	xent
113	14	2.0062	0.2272	1.9988	0.2298	2048	relu	xent
114	15	1.9849	0.2399	1.9829	0.2524	2048	relu	xent
115	16	2.0500	0.2208	2.0022	0.2478	2048	relu	xent
116	17	1.9712	0.2532	1.9802	0.2538	2048	relu	xent
117	18	1.9443	0.2642	1.9520	0.2659	2048	relu	xent
118	19	1.9247	0.2641	1.9208	0.2627	2048	relu	xent
119	20	1.9494	0.2578	1.8984	0.2831	2048	relu	xent
