	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
36	17	2.3026	0.1665	2.3026	0.1695	128	relu	xent
37	18	2.3026	0.1654	2.3026	0.1696	128	relu	xent
38	19	2.3026	0.1668	2.3026	0.1695	128	relu	xent
39	20	2.3026	0.1653	2.3026	0.1695	128	relu	xent
40	1	2.3026	0.1454	2.3026	0.1493	256	relu	xent
41	2	2.3026	0.1496	2.3026	0.1514	256	relu	xent
42	3	2.3026	0.1514	2.3026	0.1508	256	relu	xent
43	4	2.3026	0.1506	2.3026	0.1503	256	relu	xent
44	5	2.3026	0.1520	2.3026	0.1526	256	relu	xent
45	6	2.3026	0.1525	2.3026	0.1518	256	relu	xent
46	7	2.3026	0.1526	2.3026	0.1516	256	relu	xent
47	8	2.3026	0.1521	2.3026	0.1515	256	relu	xent
48	9	2.3026	0.1517	2.3026	0.1512	256	relu	xent
49	10	2.3026	0.1513	2.3026	0.1510	256	relu	xent
50	11	2.3026	0.1507	2.3026	0.1511	256	relu	xent
51	12	2.3026	0.1507	2.3026	0.1516	256	relu	xent
52	13	2.3026	0.1502	2.3026	0.1517	256	relu	xent
53	14	2.3026	0.1513	2.3026	0.1515	256	relu	xent
54	15	2.3026	0.1514	2.3026	0.1513	256	relu	xent
55	16	2.3026	0.1502	2.3026	0.1518	256	relu	xent
56	17	2.3026	0.1509	2.3026	0.1515	256	relu	xent
57	18	2.3026	0.1518	2.3026	0.1510	256	relu	xent
58	19	2.3026	0.1511	2.3026	0.1509	256	relu	xent
59	20	2.3026	0.1509	2.3026	0.1507	256	relu	xent
60	1	2.3026	0.1494	2.3026	0.1545	512	relu	xent
61	2	2.3026	0.1575	2.3026	0.1611	512	relu	xent
62	3	2.3026	0.1609	2.3026	0.1624	512	relu	xent
63	4	2.3026	0.1635	2.3026	0.1641	512	relu	xent
64	5	2.3026	0.1642	2.3026	0.1635	512	relu	xent
65	6	2.3026	0.1645	2.3026	0.1635	512	relu	xent
66	7	2.3026	0.1641	2.3026	0.1633	512	relu	xent
67	8	2.3026	0.1635	2.3026	0.1632	512	relu	xent
68	9	2.3026	0.1625	2.3026	0.1648	512	relu	xent
69	10	2.3026	0.1634	2.3026	0.1636	512	relu	xent
70	11	2.3026	0.1625	2.3026	0.1640	512	relu	xent
71	12	2.3026	0.1655	2.3026	0.1648	512	relu	xent
72	13	2.3026	0.1639	2.3026	0.1651	512	relu	xent
73	14	2.3026	0.1647	2.3026	0.1653	512	relu	xent
74	15	2.3026	0.1646	2.3026	0.1648	512	relu	xent
75	16	2.3026	0.1633	2.3026	0.1644	512	relu	xent
76	17	2.3026	0.1638	2.3026	0.1645	512	relu	xent
77	18	2.3026	0.1636	2.3026	0.1644	512	relu	xent
78	19	2.3026	0.1636	2.3026	0.1645	512	relu	xent
79	20	2.3026	0.1628	2.3026	0.1648	512	relu	xent
80	1	2.3026	0.1501	2.3026	0.1592	1024	relu	xent
81	2	2.3026	0.1521	2.3026	0.1592	1024	relu	xent
82	3	2.3026	0.1528	2.3026	0.1585	1024	relu	xent
83	4	2.3026	0.1531	2.3026	0.1577	1024	relu	xent
84	5	2.3026	0.1536	2.3026	0.1586	1024	relu	xent
85	6	2.3026	0.1539	2.3026	0.1578	1024	relu	xent
86	7	2.3026	0.1531	2.3026	0.1583	1024	relu	xent
87	8	2.3026	0.1520	2.3026	0.1584	1024	relu	xent
88	9	2.3026	0.1546	2.3026	0.1583	1024	relu	xent
89	10	2.3026	0.1525	2.3026	0.1583	1024	relu	xent
90	11	2.3026	0.1522	2.3026	0.1576	1024	relu	xent
91	12	2.3026	0.1521	2.3026	0.1579	1024	relu	xent
92	13	2.3026	0.1526	2.3026	0.1578	1024	relu	xent
93	14	2.3026	0.1526	2.3026	0.1578	1024	relu	xent
94	15	2.3026	0.1511	2.3026	0.1579	1024	relu	xent
95	16	2.3026	0.1533	2.3026	0.1580	1024	relu	xent
96	17	2.3026	0.1520	2.3026	0.1576	1024	relu	xent
97	18	2.3026	0.1525	2.3026	0.1575	1024	relu	xent
98	19	2.3026	0.1524	2.3026	0.1577	1024	relu	xent
99	20	2.3026	0.1525	2.3026	0.1575	1024	relu	xent
100	1	2.3026	0.1857	2.3026	0.1845	2048	relu	xent
101	2	2.3026	0.1844	2.3026	0.1864	2048	relu	xent
102	3	2.3026	0.1833	2.3026	0.1875	2048	relu	xent
103	4	2.3026	0.1846	2.3026	0.1872	2048	relu	xent
104	5	2.3026	0.1822	2.3026	0.1870	2048	relu	xent
105	6	2.3026	0.1843	2.3026	0.1868	2048	relu	xent
106	7	2.3026	0.1840	2.3026	0.1866	2048	relu	xent
107	8	2.3026	0.1839	2.3026	0.1866	2048	relu	xent
108	9	2.3026	0.1828	2.3026	0.1861	2048	relu	xent
109	10	2.3026	0.1821	2.3026	0.1861	2048	relu	xent
110	11	2.3026	0.1837	2.3026	0.1865	2048	relu	xent
111	12	2.3026	0.1831	2.3026	0.1865	2048	relu	xent
112	13	2.3026	0.1822	2.3026	0.1859	2048	relu	xent
113	14	2.3026	0.1832	2.3026	0.1859	2048	relu	xent
114	15	2.3026	0.1827	2.3026	0.1862	2048	relu	xent
115	16	2.3026	0.1822	2.3026	0.1862	2048	relu	xent
116	17	2.3026	0.1821	2.3026	0.1866	2048	relu	xent
117	18	2.3026	0.1833	2.3026	0.1868	2048	relu	xent
118	19	2.3026	0.1831	2.3026	0.1861	2048	relu	xent
119	20	2.3026	0.1828	2.3026	0.1863	2048	relu	xent
