	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
41	2	2.2690	0.1515	2.1322	0.1593	256	relu	xent
42	3	2.1020	0.1594	2.0918	0.1690	256	relu	xent
43	4	2.0450	0.1779	2.0214	0.2014	256	relu	xent
44	5	1.9381	0.2518	1.8912	0.2869	256	relu	xent
45	6	1.8260	0.3220	1.7588	0.3615	256	relu	xent
46	7	1.7109	0.3792	1.6839	0.3873	256	relu	xent
47	8	1.5880	0.4257	1.5900	0.4300	256	relu	xent
48	9	1.5513	0.4405	1.6072	0.4145	256	relu	xent
49	10	1.5081	0.4518	1.5843	0.4191	256	relu	xent
50	11	1.5331	0.4453	1.5519	0.4342	256	relu	xent
51	12	1.5423	0.4292	1.6463	0.4034	256	relu	xent
52	13	1.4730	0.4678	1.5741	0.4341	256	relu	xent
53	14	1.5617	0.4230	1.5658	0.4377	256	relu	xent
54	15	1.5697	0.4195	1.6832	0.3719	256	relu	xent
55	16	1.4747	0.4612	1.4931	0.4647	256	relu	xent
56	17	1.4697	0.4694	1.4703	0.4826	256	relu	xent
57	18	1.4460	0.4667	1.5538	0.4440	256	relu	xent
58	19	1.4655	0.4739	1.5066	0.4655	256	relu	xent
59	20	1.3944	0.4965	1.7323	0.3666	256	relu	xent
60	1	2.3026	0.1447	2.3026	0.1381	512	relu	xent
61	2	2.2998	0.1393	2.2463	0.1599	512	relu	xent
62	3	2.1307	0.1566	2.1057	0.1625	512	relu	xent
63	4	2.0572	0.1745	2.0651	0.1917	512	relu	xent
64	5	2.0021	0.2197	1.9362	0.2615	512	relu	xent
65	6	1.9189	0.2760	2.0290	0.2314	512	relu	xent
66	7	1.9378	0.2735	1.8770	0.2992	512	relu	xent
67	8	1.8485	0.3037	1.8287	0.3197	512	relu	xent
68	9	1.7901	0.3245	1.7718	0.3375	512	relu	xent
69	10	1.7945	0.3349	1.8280	0.3149	512	relu	xent
70	11	1.8037	0.3210	1.8302	0.3232	512	relu	xent
71	12	1.8304	0.3146	1.8012	0.3272	512	relu	xent
72	13	1.7486	0.3500	1.7474	0.3504	512	relu	xent
73	14	1.7049	0.3629	1.7268	0.3613	512	relu	xent
74	15	1.7120	0.3633	1.7902	0.3177	512	relu	xent
75	16	1.7429	0.3446	1.7401	0.3503	512	relu	xent
76	17	1.6982	0.3717	1.7382	0.3553	512	relu	xent
77	18	1.6925	0.3698	1.7410	0.3623	512	relu	xent
78	19	1.6889	0.3716	1.7085	0.3709	512	relu	xent
79	20	1.7316	0.3604	1.7258	0.3680	512	relu	xent
80	1	2.3026	0.1463	2.3026	0.1364	1024	relu	xent
81	2	2.2904	0.1450	2.1621	0.1712	1024	relu	xent
82	3	2.1738	0.1536	2.1379	0.1458	1024	relu	xent
83	4	2.1397	0.1549	2.1350	0.1614	1024	relu	xent
84	5	2.1116	0.1596	2.0917	0.1682	1024	relu	xent
85	6	2.1019	0.1704	2.0717	0.1915	1024	relu	xent
86	7	2.0557	0.2055	2.0663	0.2047	1024	relu	xent
87	8	1.9726	0.2495	1.9252	0.2739	1024	relu	xent
88	9	1.9607	0.2615	2.1009	0.2020	1024	relu	xent
89	10	2.2161	0.1519	2.2193	0.1433	1024	relu	xent
90	11	2.1925	0.1538	2.1784	0.1557	1024	relu	xent
91	12	2.1592	0.1645	2.1513	0.1704	1024	relu	xent
92	13	2.1372	0.1728	2.1377	0.1763	1024	relu	xent
93	14	2.1268	0.1773	2.1220	0.1820	1024	relu	xent
94	15	2.1079	0.1859	2.1052	0.1893	1024	relu	xent
95	16	2.1006	0.1907	2.0952	0.1941	1024	relu	xent
96	17	2.0835	0.1984	2.0807	0.2008	1024	relu	xent
97	18	2.0750	0.2034	2.0778	0.1996	1024	relu	xent
98	19	2.0582	0.2112	2.0630	0.2076	1024	relu	xent
99	20	2.0478	0.2156	2.0555	0.2116	1024	relu	xent
100	1	2.3026	0.1622	2.3024	0.1427	2048	relu	xent
101	2	2.2357	0.1410	2.2351	0.1344	2048	relu	xent
102	3	2.1947	0.1504	2.1758	0.1549	2048	relu	xent
103	4	2.1499	0.1570	2.1386	0.1643	2048	relu	xent
104	5	2.1524	0.1672	2.1279	0.1749	2048	relu	xent
105	6	2.1154	0.1836	2.0773	0.1940	2048	relu	xent
106	7	2.0794	0.1924	2.0529	0.2115	2048	relu	xent
107	8	2.0465	0.2056	2.0364	0.2089	2048	relu	xent
108	9	2.1257	0.1721	2.2515	0.1270	2048	relu	xent
109	10	2.2311	0.1311	2.2427	0.1328	2048	relu	xent
110	11	2.2176	0.1347	2.1981	0.1379	2048	relu	xent
111	12	2.1936	0.1455	2.1767	0.1631	2048	relu	xent
112	13	2.1275	0.1753	2.0899	0.1981	2048	relu	xent
113	14	2.0777	0.1997	2.0764	0.2043	2048	relu	xent
114	15	2.0517	0.2119	2.0488	0.2128	2048	relu	xent
115	16	2.0250	0.2285	1.9780	0.2466	2048	relu	xent
116	17	1.9785	0.2471	1.9538	0.2616	2048	relu	xent
117	18	2.0603	0.2205	2.1521	0.1912	2048	relu	xent
118	19	2.1287	0.1882	2.1471	0.1800	2048	relu	xent
119	20	2.0907	0.2010	2.0424	0.2193	2048	relu	xent
