	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
0	1	2.3026	0.1513	2.3026	0.1529	64	relu	xent
1	2	2.3026	0.1531	2.3026	0.1539	64	relu	xent
2	3	2.3026	0.1524	2.3026	0.1539	64	relu	xent
3	4	2.3026	0.1535	2.3026	0.1548	64	relu	xent
4	5	2.3026	0.1528	2.3026	0.1534	64	relu	xent
5	6	2.3026	0.1537	2.3026	0.1535	64	relu	xent
6	7	2.3026	0.1535	2.3026	0.1538	64	relu	xent
7	8	2.3026	0.1530	2.3026	0.1536	64	relu	xent
8	9	2.3026	0.1523	2.3026	0.1540	64	relu	xent
9	10	2.3026	0.1533	2.3026	0.1536	64	relu	xent
10	11	2.3026	0.1519	2.3026	0.1560	64	relu	xent
11	12	2.3026	0.1540	2.3026	0.1573	64	relu	xent
12	13	2.3026	0.1544	2.3026	0.1588	64	relu	xent
13	14	2.3026	0.1550	2.3026	0.1596	64	relu	xent
14	15	2.3026	0.1563	2.3026	0.1612	64	relu	xent
15	16	2.3026	0.1590	2.3026	0.1620	64	relu	xent
16	17	2.3026	0.1612	2.3026	0.1625	64	relu	xent
17	18	2.3026	0.1618	2.3026	0.1639	64	relu	xent
18	19	2.3026	0.1628	2.3026	0.1645	64	relu	xent
19	20	2.3026	0.1655	2.3025	0.1669	64	relu	xent
20	1	2.3026	0.1661	2.3026	0.1697	128	relu	xent
21	2	2.3026	0.1658	2.3026	0.1706	128	relu	xent
22	3	2.3026	0.1652	2.3026	0.1701	128	relu	xent
23	4	2.3026	0.1634	2.3026	0.1665	128	relu	xent
24	5	2.3026	0.1628	2.3026	0.1654	128	relu	xent
25	6	2.3026	0.1634	2.3026	0.1636	128	relu	xent
26	7	2.3026	0.1622	2.3026	0.1632	128	relu	xent
27	8	2.3026	0.1614	2.3026	0.1621	128	relu	xent
28	9	2.3026	0.1590	2.3026	0.1618	128	relu	xent
29	10	2.3026	0.1569	2.3026	0.1604	128	relu	xent
30	11	2.3026	0.1560	2.3026	0.1594	128	relu	xent
31	12	2.3026	0.1560	2.3026	0.1585	128	relu	xent
32	13	2.3026	0.1536	2.3026	0.1569	128	relu	xent
33	14	2.3026	0.1531	2.3026	0.1556	128	relu	xent
34	15	2.3026	0.1521	2.3026	0.1557	128	relu	xent
35	16	2.3026	0.1516	2.3026	0.1540	128	relu	xent
36	17	2.3026	0.1512	2.3026	0.1547	128	relu	xent
37	18	2.3026	0.1503	2.3026	0.1536	128	relu	xent
38	19	2.3026	0.1505	2.3026	0.1523	128	relu	xent
39	20	2.3026	0.1492	2.3026	0.1515	128	relu	xent
40	1	2.3026	0.1454	2.3026	0.1496	256	relu	xent
41	2	2.3026	0.1497	2.3026	0.1516	256	relu	xent
42	3	2.3026	0.1525	2.3026	0.1515	256	relu	xent
43	4	2.3026	0.1522	2.3026	0.1525	256	relu	xent
44	5	2.3026	0.1544	2.3026	0.1547	256	relu	xent
45	6	2.3026	0.1564	2.3026	0.1557	256	relu	xent
46	7	2.3026	0.1586	2.3026	0.1573	256	relu	xent
47	8	2.3026	0.1608	2.3026	0.1599	256	relu	xent
48	9	2.3026	0.1616	2.3026	0.1620	256	relu	xent
49	10	2.3026	0.1632	2.3026	0.1644	256	relu	xent
50	11	2.3026	0.1648	2.3026	0.1645	256	relu	xent
51	12	2.3026	0.1669	2.3026	0.1651	256	relu	xent
52	13	2.3026	0.1683	2.3026	0.1678	256	relu	xent
53	14	2.3026	0.1694	2.3026	0.1679	256	relu	xent
54	15	2.3026	0.1721	2.3026	0.1684	256	relu	xent
55	16	2.3026	0.1702	2.3026	0.1700	256	relu	xent
56	17	2.3026	0.1711	2.3026	0.1693	256	relu	xent
57	18	2.3026	0.1706	2.3026	0.1697	256	relu	xent
58	19	2.3026	0.1697	2.3026	0.1682	256	relu	xent
59	20	2.3026	0.1679	2.3026	0.1658	256	relu	xent
60	1	2.3026	0.1495	2.3026	0.1546	512	relu	xent
61	2	2.3026	0.1574	2.3026	0.1615	512	relu	xent
62	3	2.3026	0.1609	2.3026	0.1622	512	relu	xent
63	4	2.3026	0.1632	2.3026	0.1625	512	relu	xent
64	5	2.3026	0.1645	2.3026	0.1637	512	relu	xent
65	6	2.3026	0.1632	2.3026	0.1634	512	relu	xent
66	7	2.3026	0.1632	2.3026	0.1637	512	relu	xent
67	8	2.3026	0.1622	2.3026	0.1631	512	relu	xent
68	9	2.3026	0.1608	2.3026	0.1639	512	relu	xent
69	10	2.3026	0.1608	2.3026	0.1630	512	relu	xent
70	11	2.3026	0.1589	2.3026	0.1619	512	relu	xent
71	12	2.3026	0.1613	2.3026	0.1609	512	relu	xent
72	13	2.3026	0.1590	2.3026	0.1606	512	relu	xent
73	14	2.3026	0.1583	2.3026	0.1590	512	relu	xent
74	15	2.3026	0.1580	2.3026	0.1575	512	relu	xent
75	16	2.3026	0.1560	2.3026	0.1572	512	relu	xent
76	17	2.3026	0.1559	2.3026	0.1552	512	relu	xent
77	18	2.3026	0.1540	2.3026	0.1549	512	relu	xent
78	19	2.3026	0.1528	2.3026	0.1539	512	relu	xent
79	20	2.3026	0.1521	2.3026	0.1526	512	relu	xent
80	1	2.3026	0.1501	2.3026	0.1592	1024	relu	xent
81	2	2.3026	0.1522	2.3026	0.1591	1024	relu	xent
82	3	2.3026	0.1527	2.3026	0.1576	1024	relu	xent
83	4	2.3026	0.1531	2.3026	0.1571	1024	relu	xent
84	5	2.3026	0.1537	2.3026	0.1571	1024	relu	xent
85	6	2.3026	0.1541	2.3026	0.1574	1024	relu	xent
86	7	2.3026	0.1525	2.3026	0.1570	1024	relu	xent
87	8	2.3026	0.1517	2.3026	0.1564	1024	relu	xent
88	9	2.3026	0.1540	2.3026	0.1561	1024	relu	xent
89	10	2.3026	0.1522	2.3026	0.1556	1024	relu	xent
90	11	2.3026	0.1518	2.3026	0.1558	1024	relu	xent
91	12	2.3026	0.1520	2.3026	0.1563	1024	relu	xent
92	13	2.3026	0.1530	2.3026	0.1565	1024	relu	xent
93	14	2.3026	0.1536	2.3026	0.1564	1024	relu	xent
94	15	2.3026	0.1526	2.3026	0.1562	1024	relu	xent
95	16	2.3026	0.1541	2.3026	0.1558	1024	relu	xent
96	17	2.3026	0.1524	2.3026	0.1537	1024	relu	xent
97	18	2.3026	0.1531	2.3026	0.1513	1024	relu	xent
98	19	2.3026	0.1525	2.3026	0.1517	1024	relu	xent
99	20	2.3026	0.1528	2.3026	0.1525	1024	relu	xent
100	1	2.3026	0.1855	2.3026	0.1840	2048	relu	xent
101	2	2.3026	0.1837	2.3026	0.1854	2048	relu	xent
102	3	2.3026	0.1820	2.3026	0.1847	2048	relu	xent
103	4	2.3026	0.1821	2.3026	0.1826	2048	relu	xent
104	5	2.3026	0.1785	2.3026	0.1809	2048	relu	xent
105	6	2.3026	0.1784	2.3026	0.1780	2048	relu	xent
106	7	2.3026	0.1772	2.3026	0.1770	2048	relu	xent
107	8	2.3026	0.1773	2.3026	0.1784	2048	relu	xent
108	9	2.3026	0.1767	2.3026	0.1769	2048	relu	xent
109	10	2.3026	0.1737	2.3026	0.1728	2048	relu	xent
110	11	2.3026	0.1717	2.3026	0.1700	2048	relu	xent
111	12	2.3026	0.1697	2.3026	0.1688	2048	relu	xent
112	13	2.3026	0.1678	2.3026	0.1686	2048	relu	xent
113	14	2.3026	0.1667	2.3026	0.1687	2048	relu	xent
114	15	2.3026	0.1664	2.3026	0.1692	2048	relu	xent
115	16	2.3026	0.1631	2.3026	0.1659	2048	relu	xent
116	17	2.3026	0.1590	2.3026	0.1635	2048	relu	xent
117	18	2.3026	0.1582	2.3026	0.1634	2048	relu	xent
118	19	2.3026	0.1580	2.3026	0.1628	2048	relu	xent
119	20	2.3026	0.1571	2.3026	0.1585	2048	relu	xent
