	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
103	4	2.1909	0.1505	2.1676	0.1555	2048	relu	xent
104	5	2.1520	0.1540	2.1514	0.1572	2048	relu	xent
105	6	2.1324	0.1634	2.1229	0.1614	2048	relu	xent
106	7	2.1145	0.1551	2.1068	0.1642	2048	relu	xent
107	8	2.0956	0.1583	2.0884	0.1682	2048	relu	xent
108	9	2.0801	0.1678	2.0766	0.1816	2048	relu	xent
109	10	2.0649	0.1816	2.0416	0.1965	2048	relu	xent
110	11	2.0312	0.2116	2.0055	0.2310	2048	relu	xent
111	12	1.9830	0.2432	1.9826	0.2559	2048	relu	xent
112	13	1.9393	0.2579	1.9129	0.2713	2048	relu	xent
113	14	1.9098	0.2758	1.9069	0.2830	2048	relu	xent
114	15	1.8580	0.2967	1.9119	0.2867	2048	relu	xent
115	16	1.8974	0.2884	1.8805	0.2923	2048	relu	xent
116	17	2.0109	0.2365	1.9936	0.2232	2048	relu	xent
117	18	1.9813	0.2410	1.9921	0.2408	2048	relu	xent
118	19	1.9623	0.2506	1.9283	0.2640	2048	relu	xent
119	20	1.8941	0.2769	1.8627	0.2951	2048	relu	xent
