	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
34	15	1.4054	0.4884	1.5275	0.4547	128	relu	xent
35	16	1.3723	0.5022	1.4656	0.4808	128	relu	xent
36	17	1.3402	0.5139	1.4659	0.4755	128	relu	xent
37	18	1.3097	0.5207	1.4747	0.4689	128	relu	xent
38	19	1.2589	0.5418	1.4589	0.4889	128	relu	xent
39	20	1.2360	0.5510	1.4637	0.4909	128	relu	xent
40	1	2.3026	0.1523	2.3026	0.1667	256	relu	xent
41	2	2.3026	0.1635	2.3026	0.1623	256	relu	xent
42	3	2.3026	0.1550	2.3026	0.1565	256	relu	xent
43	4	2.3023	0.1478	2.3013	0.1510	256	relu	xent
44	5	2.2429	0.1587	2.1171	0.1611	256	relu	xent
45	6	2.0954	0.1560	2.0795	0.1607	256	relu	xent
46	7	2.0577	0.1614	2.0316	0.1708	256	relu	xent
47	8	1.9957	0.1764	1.9735	0.1781	256	relu	xent
48	9	1.9559	0.1876	1.9405	0.2390	256	relu	xent
49	10	1.8899	0.2664	1.8566	0.2797	256	relu	xent
50	11	1.8217	0.2991	1.8209	0.3084	256	relu	xent
51	12	1.7521	0.3270	1.7405	0.3287	256	relu	xent
52	13	1.6691	0.3651	1.6704	0.3758	256	relu	xent
53	14	1.6080	0.3945	1.6213	0.4168	256	relu	xent
54	15	1.5314	0.4335	1.5504	0.4407	256	relu	xent
55	16	1.4751	0.4583	1.6442	0.4012	256	relu	xent
56	17	1.4337	0.4736	1.5237	0.4631	256	relu	xent
57	18	1.3797	0.4941	1.4678	0.4648	256	relu	xent
58	19	1.3442	0.5069	1.4651	0.4818	256	relu	xent
59	20	1.2860	0.5307	1.4479	0.4825	256	relu	xent
60	1	2.3026	0.1507	2.3026	0.1594	512	relu	xent
61	2	2.3026	0.1511	2.3026	0.1402	512	relu	xent
62	3	2.3026	0.1389	2.3026	0.1369	512	relu	xent
63	4	2.3026	0.1344	2.3025	0.1358	512	relu	xent
64	5	2.3012	0.1427	2.2922	0.1490	512	relu	xent
65	6	2.1663	0.1539	2.1004	0.1522	512	relu	xent
66	7	2.0902	0.1475	2.0756	0.1573	512	relu	xent
67	8	2.0681	0.1568	2.0649	0.1478	512	relu	xent
68	9	2.0287	0.1480	2.0092	0.1603	512	relu	xent
69	10	1.9901	0.1593	1.9949	0.1622	512	relu	xent
70	11	1.9701	0.1708	1.9859	0.1847	512	relu	xent
71	12	1.9495	0.1875	1.9980	0.1854	512	relu	xent
72	13	1.9313	0.2093	1.9623	0.2309	512	relu	xent
73	14	1.9075	0.2274	1.9460	0.2268	512	relu	xent
74	15	1.8608	0.2454	1.8854	0.2360	512	relu	xent
75	16	1.8322	0.2588	1.8630	0.2817	512	relu	xent
76	17	1.7794	0.3052	1.8191	0.3076	512	relu	xent
77	18	1.7509	0.3302	1.8302	0.3011	512	relu	xent
78	19	1.7339	0.3451	1.7684	0.3548	512	relu	xent
79	20	1.7152	0.3522	1.7606	0.3358	512	relu	xent
80	1	2.3026	0.1493	2.3026	0.1537	1024	relu	xent
81	2	2.3026	0.1502	2.3026	0.1381	1024	relu	xent
82	3	2.3026	0.1404	2.3026	0.1381	1024	relu	xent
83	4	2.3026	0.1416	2.3025	0.1379	1024	relu	xent
84	5	2.2855	0.1454	2.1839	0.1544	1024	relu	xent
85	6	2.1255	0.1554	2.0718	0.1575	1024	relu	xent
86	7	2.0696	0.1622	2.0828	0.1632	1024	relu	xent
87	8	2.0655	0.1700	2.0497	0.1710	1024	relu	xent
88	9	2.0697	0.1712	2.0672	0.1663	1024	relu	xent
89	10	2.0740	0.1686	2.0824	0.1724	1024	relu	xent
90	11	2.0468	0.1865	2.0408	0.1980	1024	relu	xent
91	12	2.0199	0.1966	1.9829	0.2158	1024	relu	xent
92	13	1.9901	0.2103	1.9765	0.2248	1024	relu	xent
93	14	1.9900	0.2314	1.9268	0.2495	1024	relu	xent
94	15	1.9187	0.2525	1.8819	0.2700	1024	relu	xent
95	16	1.9349	0.2550	1.9606	0.2549	1024	relu	xent
96	17	1.9161	0.2662	1.9510	0.2445	1024	relu	xent
97	18	1.9358	0.2482	1.9884	0.2294	1024	relu	xent
98	19	1.8958	0.2802	1.8617	0.2951	1024	relu	xent
99	20	1.8714	0.3009	1.8869	0.2951	1024	relu	xent
100	1	2.3026	0.1765	2.3026	0.1686	2048	relu	xent
101	2	2.3026	0.1522	2.3026	0.1460	2048	relu	xent
102	3	2.3015	0.1448	2.2926	0.1555	2048	relu	xent
103	4	2.1894	0.1539	2.1915	0.1421	2048	relu	xent
104	5	2.1820	0.1430	2.1607	0.1459	2048	relu	xent
105	6	2.1835	0.1477	2.2209	0.1430	2048	relu	xent
106	7	2.1723	0.1473	2.1587	0.1496	2048	relu	xent
107	8	2.1518	0.1455	2.1410	0.1480	2048	relu	xent
108	9	2.1320	0.1516	2.1279	0.1537	2048	relu	xent
109	10	2.1197	0.1572	2.1248	0.1650	2048	relu	xent
110	11	2.1133	0.1654	2.1195	0.1588	2048	relu	xent
111	12	2.1058	0.1690	2.1038	0.1698	2048	relu	xent
112	13	2.0989	0.1674	2.0907	0.1670	2048	relu	xent
113	14	2.0902	0.1631	2.1459	0.1528	2048	relu	xent
114	15	2.0988	0.1664	2.0957	0.1684	2048	relu	xent
115	16	2.0796	0.1687	2.0728	0.1652	2048	relu	xent
116	17	2.0712	0.1715	2.0782	0.1785	2048	relu	xent
117	18	2.0815	0.1769	2.0796	0.1933	2048	relu	xent
118	19	2.0917	0.1795	2.0868	0.1809	2048	relu	xent
119	20	2.0708	0.1900	2.0637	0.2033	2048	relu	xent
