	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
70	11	0.0701	0.4265	2.1320	0.3990	512	relu	mse
71	12	0.0687	0.4459	2.1044	0.4342	512	relu	mse
72	13	0.0665	0.4709	2.0877	0.4671	512	relu	mse
73	14	0.0646	0.4915	2.0811	0.4691	512	relu	mse
74	15	0.0624	0.5157	2.0655	0.4864	512	relu	mse
75	16	0.0612	0.5282	2.0514	0.4964	512	relu	mse
76	17	0.0598	0.5406	2.0439	0.4846	512	relu	mse
77	18	0.0584	0.5550	2.0347	0.5040	512	relu	mse
78	19	0.0573	0.5625	2.0460	0.4916	512	relu	mse
79	20	0.0558	0.5768	2.0202	0.5160	512	relu	mse
80	1	0.0900	0.1429	2.3025	0.1382	1024	relu	mse
81	2	0.0864	0.1645	2.2488	0.1840	1024	relu	mse
82	3	0.0836	0.1926	2.2409	0.1936	1024	relu	mse
83	4	0.0831	0.1997	2.2353	0.1927	1024	relu	mse
84	5	0.0827	0.2005	2.2290	0.1979	1024	relu	mse
85	6	0.0825	0.2057	2.2361	0.1983	1024	relu	mse
86	7	0.0822	0.2172	2.2293	0.2296	1024	relu	mse
87	8	0.0817	0.2377	2.2195	0.2366	1024	relu	mse
88	9	0.0808	0.2473	2.2081	0.2634	1024	relu	mse
89	10	0.0795	0.2758	2.2021	0.2927	1024	relu	mse
90	11	0.0777	0.3163	2.1798	0.3300	1024	relu	mse
91	12	0.0759	0.3356	2.1521	0.3503	1024	relu	mse
92	13	0.0740	0.3602	2.1394	0.3712	1024	relu	mse
93	14	0.0722	0.3865	2.1351	0.3752	1024	relu	mse
94	15	0.0702	0.4139	2.1095	0.4249	1024	relu	mse
95	16	0.0693	0.4263	2.1252	0.4408	1024	relu	mse
96	17	0.0679	0.4492	2.0981	0.4397	1024	relu	mse
97	18	0.0654	0.4697	2.0781	0.4447	1024	relu	mse
98	19	0.0652	0.4718	2.0932	0.4368	1024	relu	mse
99	20	0.0635	0.4931	2.0852	0.4653	1024	relu	mse
100	1	0.0894	0.1575	2.2740	0.1619	2048	relu	mse
101	2	0.0865	0.1583	2.2592	0.1563	2048	relu	mse
102	3	0.0855	0.1527	2.2583	0.1523	2048	relu	mse
103	4	0.0853	0.1831	2.2602	0.1802	2048	relu	mse
104	5	0.0852	0.1852	2.2711	0.1668	2048	relu	mse
105	6	0.0859	0.1684	2.2532	0.1651	2048	relu	mse
106	7	0.0849	0.1830	2.2501	0.1935	2048	relu	mse
107	8	0.0838	0.2018	2.2371	0.2093	2048	relu	mse
108	9	0.0829	0.2223	2.2351	0.2443	2048	relu	mse
109	10	0.0820	0.2481	2.2293	0.2604	2048	relu	mse
110	11	0.0815	0.2614	2.2132	0.2787	2048	relu	mse
111	12	0.0799	0.2968	2.2058	0.3116	2048	relu	mse
112	13	0.0787	0.3079	2.1851	0.3367	2048	relu	mse
113	14	0.0771	0.3375	2.1907	0.3403	2048	relu	mse
114	15	0.0767	0.3377	2.1699	0.3476	2048	relu	mse
115	16	0.0760	0.3568	2.1667	0.3809	2048	relu	mse
116	17	0.0744	0.3735	2.1528	0.3914	2048	relu	mse
117	18	0.0736	0.3780	2.1346	0.4180	2048	relu	mse
118	19	0.0706	0.4226	2.1121	0.4278	2048	relu	mse
119	20	0.0707	0.4161	2.1100	0.4213	2048	relu	mse
