	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
76	17	0.0823	0.2165	2.2323	0.2182	512	relu	mse
77	18	0.0816	0.2281	2.2324	0.2214	512	relu	mse
78	19	0.0810	0.2371	2.2268	0.2270	512	relu	mse
79	20	0.0808	0.2374	2.2277	0.2159	512	relu	mse
80	1	0.0900	0.1497	2.3026	0.1547	1024	relu	mse
81	2	0.0900	0.1538	2.3026	0.1465	1024	relu	mse
82	3	0.0900	0.1425	2.3026	0.1379	1024	relu	mse
83	4	0.0900	0.1410	2.3026	0.1377	1024	relu	mse
84	5	0.0900	0.1398	2.3025	0.1382	1024	relu	mse
85	6	0.0896	0.1421	2.2904	0.1547	1024	relu	mse
86	7	0.0866	0.1542	2.2652	0.1529	1024	relu	mse
87	8	0.0857	0.1526	2.2607	0.1519	1024	relu	mse
88	9	0.0853	0.1563	2.2586	0.1586	1024	relu	mse
89	10	0.0850	0.1580	2.2574	0.1593	1024	relu	mse
90	11	0.0847	0.1628	2.2542	0.1681	1024	relu	mse
91	12	0.0845	0.1688	2.2546	0.1762	1024	relu	mse
92	13	0.0843	0.1738	2.2534	0.1707	1024	relu	mse
93	14	0.0842	0.1779	2.2602	0.1763	1024	relu	mse
94	15	0.0839	0.1827	2.2515	0.1756	1024	relu	mse
95	16	0.0838	0.1867	2.2527	0.1745	1024	relu	mse
96	17	0.0838	0.1892	2.2560	0.1872	1024	relu	mse
97	18	0.0839	0.1948	2.2562	0.1848	1024	relu	mse
98	19	0.0839	0.1932	2.2584	0.1666	1024	relu	mse
99	20	0.0838	0.1896	2.2515	0.1775	1024	relu	mse
100	1	0.0900	0.1804	2.3026	0.1686	2048	relu	mse
101	2	0.0900	0.1591	2.3026	0.1514	2048	relu	mse
102	3	0.0900	0.1454	2.3025	0.1413	2048	relu	mse
103	4	0.0893	0.1448	2.2820	0.1562	2048	relu	mse
104	5	0.0863	0.1534	2.2639	0.1540	2048	relu	mse
105	6	0.0855	0.1517	2.2596	0.1541	2048	relu	mse
106	7	0.0851	0.1550	2.2567	0.1599	2048	relu	mse
107	8	0.0849	0.1614	2.2539	0.1559	2048	relu	mse
108	9	0.0846	0.1705	2.2538	0.1752	2048	relu	mse
109	10	0.0844	0.1770	2.2542	0.1722	2048	relu	mse
110	11	0.0842	0.1795	2.2564	0.1798	2048	relu	mse
111	12	0.0840	0.1837	2.2511	0.1778	2048	relu	mse
112	13	0.0839	0.1884	2.2503	0.1802	2048	relu	mse
113	14	0.0837	0.1918	2.2497	0.1786	2048	relu	mse
114	15	0.0837	0.1911	2.2518	0.1713	2048	relu	mse
115	16	0.0837	0.1984	2.2560	0.1839	2048	relu	mse
116	17	0.0840	0.1927	2.2512	0.1853	2048	relu	mse
117	18	0.0840	0.1895	2.2623	0.1688	2048	relu	mse
118	19	0.0839	0.1894	2.2575	0.1730	2048	relu	mse
119	20	0.0837	0.1863	2.2628	0.1718	2048	relu	mse
