	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
109	10	0.0900	0.1821	2.3026	0.1861	2048	relu	mse
110	11	0.0900	0.1837	2.3026	0.1865	2048	relu	mse
111	12	0.0900	0.1831	2.3026	0.1864	2048	relu	mse
112	13	0.0900	0.1822	2.3026	0.1859	2048	relu	mse
113	14	0.0900	0.1832	2.3026	0.1859	2048	relu	mse
114	15	0.0900	0.1827	2.3026	0.1862	2048	relu	mse
115	16	0.0900	0.1823	2.3026	0.1862	2048	relu	mse
116	17	0.0900	0.1821	2.3026	0.1866	2048	relu	mse
117	18	0.0900	0.1833	2.3026	0.1867	2048	relu	mse
118	19	0.0900	0.1831	2.3026	0.1860	2048	relu	mse
119	20	0.0900	0.1828	2.3026	0.1863	2048	relu	mse
