	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
41	2	0.0804	0.2723	2.1756	0.3653	256	relu	mse
42	3	0.0735	0.3956	2.1230	0.4305	256	relu	mse
43	4	0.0688	0.4527	2.1252	0.4294	256	relu	mse
44	5	0.0658	0.4836	2.0912	0.4765	256	relu	mse
45	6	0.0634	0.5077	2.0802	0.4910	256	relu	mse
46	7	0.0620	0.5238	2.0553	0.4937	256	relu	mse
47	8	0.0602	0.5398	2.0491	0.4921	256	relu	mse
48	9	0.0589	0.5548	2.0387	0.5124	256	relu	mse
49	10	0.0571	0.5695	2.0241	0.5052	256	relu	mse
50	11	0.0564	0.5741	2.0210	0.5022	256	relu	mse
51	12	0.0557	0.5832	2.0273	0.5264	256	relu	mse
52	13	0.0547	0.5955	2.0323	0.5018	256	relu	mse
53	14	0.0543	0.5994	2.0384	0.4972	256	relu	mse
54	15	0.0534	0.6074	2.0324	0.5136	256	relu	mse
55	16	0.0532	0.6107	2.0077	0.5172	256	relu	mse
56	17	0.0529	0.6147	2.0295	0.5089	256	relu	mse
57	18	0.0510	0.6308	2.0164	0.5046	256	relu	mse
58	19	0.0519	0.6235	2.0110	0.5204	256	relu	mse
59	20	0.0492	0.6475	1.9936	0.5185	256	relu	mse
60	1	0.0883	0.1494	2.2572	0.1775	512	relu	mse
61	2	0.0839	0.2266	2.2294	0.2514	512	relu	mse
62	3	0.0790	0.3049	2.1823	0.3722	512	relu	mse
63	4	0.0741	0.3868	2.1491	0.4241	512	relu	mse
64	5	0.0708	0.4262	2.1069	0.4366	512	relu	mse
65	6	0.0683	0.4561	2.1418	0.3823	512	relu	mse
66	7	0.0677	0.4645	2.0975	0.4560	512	relu	mse
67	8	0.0673	0.4648	2.1111	0.4302	512	relu	mse
68	9	0.0676	0.4624	2.0606	0.4905	512	relu	mse
69	10	0.0677	0.4498	2.1178	0.4353	512	relu	mse
70	11	0.0657	0.4876	2.0773	0.4809	512	relu	mse
71	12	0.0640	0.5040	2.1011	0.4469	512	relu	mse
72	13	0.0651	0.4923	2.0674	0.4849	512	relu	mse
73	14	0.0662	0.4802	2.1135	0.4295	512	relu	mse
74	15	0.0702	0.4396	2.1180	0.4351	512	relu	mse
75	16	0.0718	0.4143	2.1334	0.3768	512	relu	mse
76	17	0.0709	0.4113	2.1279	0.3839	512	relu	mse
77	18	0.0694	0.4299	2.1041	0.4336	512	relu	mse
78	19	0.0701	0.4317	2.1150	0.4299	512	relu	mse
79	20	0.0674	0.4722	2.1037	0.4334	512	relu	mse
80	1	0.0883	0.1508	2.2669	0.1496	1024	relu	mse
81	2	0.0856	0.1791	2.2472	0.1757	1024	relu	mse
82	3	0.0842	0.1984	2.2525	0.2206	1024	relu	mse
83	4	0.0830	0.2419	2.2378	0.2472	1024	relu	mse
84	5	0.0811	0.2707	2.2104	0.2916	1024	relu	mse
85	6	0.0794	0.3017	2.2205	0.2698	1024	relu	mse
86	7	0.0778	0.3204	2.1755	0.3344	1024	relu	mse
87	8	0.0763	0.3343	2.1777	0.3260	1024	relu	mse
88	9	0.0810	0.2646	2.2407	0.2105	1024	relu	mse
89	10	0.0831	0.2206	2.2328	0.2213	1024	relu	mse
90	11	0.0817	0.2354	2.2194	0.2461	1024	relu	mse
91	12	0.0771	0.3265	2.1649	0.3536	1024	relu	mse
92	13	0.0745	0.3644	2.1580	0.3631	1024	relu	mse
93	14	0.0751	0.3524	2.2203	0.2809	1024	relu	mse
94	15	0.0774	0.3279	2.1746	0.3447	1024	relu	mse
95	16	0.0748	0.3641	2.1540	0.3693	1024	relu	mse
96	17	0.0803	0.2747	2.2734	0.1801	1024	relu	mse
97	18	0.0851	0.2010	2.2450	0.2067	1024	relu	mse
98	19	0.0830	0.2257	2.2377	0.2207	1024	relu	mse
99	20	0.0816	0.2441	2.2367	0.2274	1024	relu	mse
100	1	0.0884	0.1538	2.2877	0.1542	2048	relu	mse
101	2	0.0872	0.1592	2.2774	0.1602	2048	relu	mse
102	3	0.0867	0.1630	2.2644	0.1685	2048	relu	mse
103	4	0.0857	0.1820	2.2491	0.2119	2048	relu	mse
104	5	0.0850	0.2073	2.2381	0.2232	2048	relu	mse
105	6	0.0827	0.2366	2.2332	0.2483	2048	relu	mse
106	7	0.0812	0.2659	2.2050	0.2948	2048	relu	mse
107	8	0.0808	0.2704	2.1991	0.2954	2048	relu	mse
108	9	0.0802	0.2884	2.2357	0.2574	2048	relu	mse
109	10	0.0832	0.2512	2.2170	0.2698	2048	relu	mse
110	11	0.0804	0.2863	2.1960	0.3064	2048	relu	mse
111	12	0.0787	0.3103	2.2042	0.3028	2048	relu	mse
112	13	0.0781	0.3099	2.1845	0.3280	2048	relu	mse
113	14	0.0783	0.2989	2.2162	0.2538	2048	relu	mse
114	15	0.0819	0.2605	2.2188	0.2759	2048	relu	mse
115	16	0.0872	0.1784	2.2844	0.1429	2048	relu	mse
116	17	0.0872	0.1776	2.2703	0.1665	2048	relu	mse
117	18	0.0863	0.1953	2.2677	0.2084	2048	relu	mse
118	19	0.0853	0.2030	2.2559	0.2061	2048	relu	mse
119	20	0.0849	0.2065	2.2588	0.2039	2048	relu	mse
