	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
109	10	0.0900	0.1814	2.3026	0.1858	2048	relu	mse
110	11	0.0900	0.1829	2.3026	0.1854	2048	relu	mse
111	12	0.0900	0.1818	2.3026	0.1852	2048	relu	mse
112	13	0.0900	0.1810	2.3026	0.1842	2048	relu	mse
113	14	0.0900	0.1815	2.3026	0.1835	2048	relu	mse
114	15	0.0900	0.1810	2.3026	0.1835	2048	relu	mse
115	16	0.0900	0.1804	2.3026	0.1837	2048	relu	mse
116	17	0.0900	0.1801	2.3026	0.1837	2048	relu	mse
117	18	0.0900	0.1807	2.3026	0.1835	2048	relu	mse
118	19	0.0900	0.1803	2.3026	0.1826	2048	relu	mse
119	20	0.0900	0.1795	2.3026	0.1820	2048	relu	mse
