	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
0	1	0.0900	0.1512	2.3026	0.1530	64	relu	mse
1	2	0.0900	0.1530	2.3026	0.1542	64	relu	mse
2	3	0.0900	0.1524	2.3026	0.1543	64	relu	mse
3	4	0.0900	0.1535	2.3026	0.1548	64	relu	mse
4	5	0.0900	0.1529	2.3026	0.1534	64	relu	mse
5	6	0.0900	0.1539	2.3026	0.1529	64	relu	mse
6	7	0.0900	0.1533	2.3026	0.1533	64	relu	mse
7	8	0.0900	0.1533	2.3026	0.1534	64	relu	mse
8	9	0.0900	0.1529	2.3026	0.1538	64	relu	mse
9	10	0.0900	0.1530	2.3026	0.1526	64	relu	mse
10	11	0.0900	0.1519	2.3026	0.1538	64	relu	mse
11	12	0.0900	0.1524	2.3026	0.1545	64	relu	mse
12	13	0.0900	0.1524	2.3026	0.1545	64	relu	mse
13	14	0.0900	0.1524	2.3026	0.1557	64	relu	mse
14	15	0.0900	0.1530	2.3026	0.1566	64	relu	mse
15	16	0.0900	0.1543	2.3026	0.1580	64	relu	mse
16	17	0.0900	0.1561	2.3026	0.1592	64	relu	mse
17	18	0.0900	0.1567	2.3026	0.1604	64	relu	mse
18	19	0.0900	0.1575	2.3026	0.1605	64	relu	mse
19	20	0.0900	0.1592	2.3026	0.1618	64	relu	mse
20	1	0.0900	0.1660	2.3026	0.1699	128	relu	mse
21	2	0.0900	0.1659	2.3026	0.1709	128	relu	mse
22	3	0.0900	0.1655	2.3026	0.1709	128	relu	mse
23	4	0.0900	0.1639	2.3026	0.1681	128	relu	mse
24	5	0.0900	0.1633	2.3026	0.1675	128	relu	mse
25	6	0.0900	0.1644	2.3026	0.1661	128	relu	mse
26	7	0.0900	0.1638	2.3026	0.1647	128	relu	mse
27	8	0.0900	0.1633	2.3026	0.1641	128	relu	mse
28	9	0.0900	0.1607	2.3026	0.1631	128	relu	mse
29	10	0.0900	0.1593	2.3026	0.1625	128	relu	mse
30	11	0.0900	0.1582	2.3026	0.1619	128	relu	mse
31	12	0.0900	0.1586	2.3026	0.1604	128	relu	mse
32	13	0.0900	0.1564	2.3026	0.1599	128	relu	mse
33	14	0.0900	0.1559	2.3026	0.1590	128	relu	mse
34	15	0.0900	0.1550	2.3026	0.1577	128	relu	mse
35	16	0.0900	0.1535	2.3026	0.1570	128	relu	mse
36	17	0.0900	0.1532	2.3026	0.1565	128	relu	mse
37	18	0.0900	0.1529	2.3026	0.1555	128	relu	mse
38	19	0.0900	0.1529	2.3026	0.1554	128	relu	mse
39	20	0.0900	0.1513	2.3026	0.1543	128	relu	mse
40	1	0.0900	0.1454	2.3026	0.1495	256	relu	mse
41	2	0.0900	0.1497	2.3026	0.1517	256	relu	mse
42	3	0.0900	0.1522	2.3026	0.1512	256	relu	mse
43	4	0.0900	0.1513	2.3026	0.1515	256	relu	mse
44	5	0.0900	0.1537	2.3026	0.1536	256	relu	mse
45	6	0.0900	0.1548	2.3026	0.1543	256	relu	mse
46	7	0.0900	0.1558	2.3026	0.1551	256	relu	mse
47	8	0.0900	0.1576	2.3026	0.1566	256	relu	mse
48	9	0.0900	0.1582	2.3026	0.1572	256	relu	mse
49	10	0.0900	0.1597	2.3026	0.1592	256	relu	mse
50	11	0.0900	0.1612	2.3026	0.1614	256	relu	mse
51	12	0.0900	0.1624	2.3026	0.1640	256	relu	mse
52	13	0.0900	0.1636	2.3026	0.1639	256	relu	mse
53	14	0.0900	0.1655	2.3026	0.1649	256	relu	mse
54	15	0.0900	0.1682	2.3026	0.1653	256	relu	mse
55	16	0.0900	0.1683	2.3026	0.1674	256	relu	mse
56	17	0.0900	0.1688	2.3026	0.1690	256	relu	mse
57	18	0.0900	0.1719	2.3026	0.1683	256	relu	mse
58	19	0.0900	0.1709	2.3026	0.1685	256	relu	mse
59	20	0.0900	0.1724	2.3026	0.1683	256	relu	mse
60	1	0.0900	0.1495	2.3026	0.1546	512	relu	mse
61	2	0.0900	0.1574	2.3026	0.1614	512	relu	mse
62	3	0.0900	0.1609	2.3026	0.1622	512	relu	mse
63	4	0.0900	0.1633	2.3026	0.1634	512	relu	mse
64	5	0.0900	0.1646	2.3026	0.1635	512	relu	mse
65	6	0.0900	0.1639	2.3026	0.1634	512	relu	mse
66	7	0.0900	0.1635	2.3026	0.1640	512	relu	mse
67	8	0.0900	0.1630	2.3026	0.1637	512	relu	mse
68	9	0.0900	0.1617	2.3026	0.1632	512	relu	mse
69	10	0.0900	0.1623	2.3026	0.1637	512	relu	mse
70	11	0.0900	0.1606	2.3026	0.1629	512	relu	mse
71	12	0.0900	0.1631	2.3026	0.1629	512	relu	mse
72	13	0.0900	0.1613	2.3026	0.1631	512	relu	mse
73	14	0.0900	0.1604	2.3026	0.1616	512	relu	mse
74	15	0.0900	0.1598	2.3026	0.1606	512	relu	mse
75	16	0.0900	0.1581	2.3026	0.1598	512	relu	mse
76	17	0.0900	0.1586	2.3026	0.1589	512	relu	mse
77	18	0.0900	0.1568	2.3026	0.1575	512	relu	mse
78	19	0.0900	0.1559	2.3026	0.1573	512	relu	mse
79	20	0.0900	0.1554	2.3026	0.1567	512	relu	mse
80	1	0.0900	0.1501	2.3026	0.1591	1024	relu	mse
81	2	0.0900	0.1521	2.3026	0.1591	1024	relu	mse
82	3	0.0900	0.1527	2.3026	0.1580	1024	relu	mse
83	4	0.0900	0.1532	2.3026	0.1572	1024	relu	mse
84	5	0.0900	0.1538	2.3026	0.1576	1024	relu	mse
85	6	0.0900	0.1539	2.3026	0.1576	1024	relu	mse
86	7	0.0900	0.1528	2.3026	0.1573	1024	relu	mse
87	8	0.0900	0.1517	2.3026	0.1569	1024	relu	mse
88	9	0.0900	0.1541	2.3026	0.1568	1024	relu	mse
89	10	0.0900	0.1526	2.3026	0.1561	1024	relu	mse
90	11	0.0900	0.1513	2.3026	0.1552	1024	relu	mse
91	12	0.0900	0.1519	2.3026	0.1559	1024	relu	mse
92	13	0.0900	0.1525	2.3026	0.1567	1024	relu	mse
93	14	0.0900	0.1529	2.3026	0.1564	1024	relu	mse
94	15	0.0900	0.1517	2.3026	0.1563	1024	relu	mse
95	16	0.0900	0.1537	2.3026	0.1557	1024	relu	mse
96	17	0.0900	0.1516	2.3026	0.1553	1024	relu	mse
97	18	0.0900	0.1530	2.3026	0.1552	1024	relu	mse
98	19	0.0900	0.1528	2.3026	0.1556	1024	relu	mse
99	20	0.0900	0.1533	2.3026	0.1552	1024	relu	mse
100	1	0.0900	0.1856	2.3026	0.1841	2048	relu	mse
101	2	0.0900	0.1840	2.3026	0.1860	2048	relu	mse
102	3	0.0900	0.1823	2.3026	0.1854	2048	relu	mse
103	4	0.0900	0.1833	2.3026	0.1840	2048	relu	mse
104	5	0.0900	0.1797	2.3026	0.1823	2048	relu	mse
105	6	0.0900	0.1800	2.3026	0.1814	2048	relu	mse
106	7	0.0900	0.1790	2.3026	0.1785	2048	relu	mse
107	8	0.0900	0.1772	2.3026	0.1780	2048	relu	mse
108	9	0.0900	0.1762	2.3026	0.1769	2048	relu	mse
109	10	0.0900	0.1758	2.3026	0.1783	2048	relu	mse
110	11	0.0900	0.1768	2.3026	0.1774	2048	relu	mse
111	12	0.0900	0.1751	2.3026	0.1747	2048	relu	mse
112	13	0.0900	0.1727	2.3026	0.1716	2048	relu	mse
113	14	0.0900	0.1702	2.3026	0.1696	2048	relu	mse
114	15	0.0900	0.1693	2.3026	0.1692	2048	relu	mse
115	16	0.0900	0.1672	2.3026	0.1683	2048	relu	mse
116	17	0.0900	0.1666	2.3026	0.1692	2048	relu	mse
117	18	0.0900	0.1669	2.3026	0.1697	2048	relu	mse
118	19	0.0900	0.1656	2.3026	0.1688	2048	relu	mse
119	20	0.0900	0.1635	2.3026	0.1657	2048	relu	mse
