	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
39	20	0.0555	0.6010	2.0193	0.5095	128	relu	mse
40	1	0.0872	0.1735	2.2425	0.1989	256	relu	mse
41	2	0.0808	0.2704	2.1689	0.3599	256	relu	mse
42	3	0.0739	0.3866	2.1425	0.4261	256	relu	mse
43	4	0.0696	0.4431	2.1147	0.4469	256	relu	mse
44	5	0.0671	0.4730	2.0838	0.4781	256	relu	mse
45	6	0.0655	0.4914	2.0919	0.4807	256	relu	mse
46	7	0.0634	0.5126	2.0698	0.4862	256	relu	mse
47	8	0.0622	0.5231	2.0771	0.4779	256	relu	mse
48	9	0.0611	0.5402	2.0428	0.5052	256	relu	mse
49	10	0.0610	0.5394	2.0379	0.4950	256	relu	mse
50	11	0.0615	0.5356	2.0354	0.4940	256	relu	mse
51	12	0.0605	0.5449	2.0568	0.5002	256	relu	mse
52	13	0.0614	0.5339	2.0640	0.4642	256	relu	mse
53	14	0.0619	0.5336	2.0753	0.4688	256	relu	mse
54	15	0.0633	0.5188	2.0729	0.4723	256	relu	mse
55	16	0.0640	0.5193	2.0931	0.4645	256	relu	mse
56	17	0.0619	0.5358	2.0724	0.4606	256	relu	mse
57	18	0.0606	0.5503	2.0254	0.5008	256	relu	mse
58	19	0.0615	0.5423	2.0964	0.4461	256	relu	mse
59	20	0.0656	0.4965	2.1034	0.4308	256	relu	mse
60	1	0.0881	0.1489	2.2684	0.1522	512	relu	mse
61	2	0.0838	0.2210	2.2134	0.2853	512	relu	mse
62	3	0.0792	0.3093	2.1807	0.3542	512	relu	mse
63	4	0.0764	0.3547	2.1453	0.4155	512	relu	mse
64	5	0.0733	0.3963	2.1777	0.3324	512	relu	mse
65	6	0.0726	0.4038	2.1314	0.4300	512	relu	mse
66	7	0.0728	0.4017	2.2159	0.2952	512	relu	mse
67	8	0.0784	0.3221	2.2476	0.2046	512	relu	mse
68	9	0.0787	0.3081	2.1705	0.3453	512	relu	mse
69	10	0.0781	0.3238	2.2007	0.2858	512	relu	mse
70	11	0.0784	0.3170	2.1629	0.3308	512	relu	mse
71	12	0.0759	0.3514	2.1847	0.3564	512	relu	mse
72	13	0.0740	0.3734	2.1424	0.3618	512	relu	mse
73	14	0.0749	0.3576	2.2395	0.2233	512	relu	mse
74	15	0.0784	0.3243	2.1122	0.4025	512	relu	mse
75	20	0.0756	0.3566	2.1736	0.3276	512	relu	mse
76	17		0.1927		0.1000	512	relu	mse
77	1	0.0879	0.1504	2.2795	0.1646	1024	relu	mse
78	2	0.0865	0.1828	2.2614	0.2005	1024	relu	mse
79	3	0.0844	0.2258	2.2244	0.2645	1024	relu	mse
80	4	0.0809	0.2906	2.2169	0.2882	1024	relu	mse
81	5	0.0773	0.3419	2.1967	0.3365	1024	relu	mse
82	6	0.0833	0.2430	2.2727	0.1627	1024	relu	mse
83	7	0.0862	0.1883	2.2546	0.2044	1024	relu	mse
84	8	0.0850	0.2154	2.2825	0.1690	1024	relu	mse
85	9	0.0856	0.2147	2.2388	0.2553	1024	relu	mse
86	10	0.0867	0.1807	2.2658	0.1898	1024	relu	mse
87	11	0.0861	0.1887	2.2734	0.1737	1024	relu	mse
88	12	0.0855	0.1978	2.2399	0.2210	1024	relu	mse
89	13	0.0815	0.2686	2.2244	0.2806	1024	relu	mse
90	14	0.0801	0.2958	2.2093	0.2972	1024	relu	mse
91	15	0.0786	0.3103	2.1907	0.3135	1024	relu	mse
92	16	0.0796	0.2727	2.1995	0.2732	1024	relu	mse
93	17	0.0781	0.2917	2.1769	0.3337	1024	relu	mse
94	18	0.0773	0.3249	2.1681	0.3300	1024	relu	mse
95	19	0.0791	0.3161	2.2008	0.3192	1024	relu	mse
96	20	0.0817	0.2613	2.2198	0.2967	1024	relu	mse
97	1	0.0890	0.1490	2.2792	0.1497	2048	relu	mse
98	2	0.0869	0.1540	2.2636	0.1787	2048	relu	mse
99	3	0.0854	0.1890	2.2524	0.2066	2048	relu	mse
100	4	0.0838	0.2167	2.2407	0.2340	2048	relu	mse
101	5	0.0828	0.2410	2.2566	0.1852	2048	relu	mse
102	6	0.0813	0.2447	2.2092	0.2682	2048	relu	mse
103	7	0.0852	0.1965	2.2600	0.1925	2048	relu	mse
104	8	0.0846	0.1985	2.2485	0.2042	2048	relu	mse
105	9	0.0836	0.2132	2.2385	0.2167	2048	relu	mse
106	10	0.0828	0.2217	2.2315	0.2190	2048	relu	mse
107	11	0.0823	0.2270	2.2233	0.2239	2048	relu	mse
108	12	0.0818	0.2325	2.2249	0.2282	2048	relu	mse
109	13	0.0812	0.2383	2.2188	0.2318	2048	relu	mse
110	14	0.0809	0.2406	2.2228	0.2374	2048	relu	mse
111	15	0.0805	0.2474	2.2143	0.2394	2048	relu	mse
112	16	0.0800	0.2497	2.2140	0.2379	2048	relu	mse
113	17	0.0795	0.2553	2.2099	0.2389	2048	relu	mse
114	18	0.0790	0.2598	2.2119	0.2383	2048	relu	mse
115	19	0.0789	0.2614	2.2116	0.2411	2048	relu	mse
116	20	0.0785	0.2644	2.2061	0.2454	2048	relu	mse
