	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
77	18	0.0592	0.5499	2.0522	0.4957	512	relu	mse
78	19	0.0580	0.5616	2.0296	0.5130	512	relu	mse
79	20	0.0585	0.5547	2.0658	0.4601	512	relu	mse
80	1	0.0889	0.1463	2.2698	0.1476	1024	relu	mse
81	2	0.0858	0.1794	2.2487	0.1857	1024	relu	mse
82	3	0.0848	0.1863	2.2424	0.1977	1024	relu	mse
83	4	0.0831	0.2156	2.2266	0.2335	1024	relu	mse
84	5	0.0808	0.2655	2.2070	0.2772	1024	relu	mse
85	6	0.0777	0.3190	2.1615	0.3535	1024	relu	mse
86	7	0.0752	0.3597	2.1627	0.3824	1024	relu	mse
87	8	0.0753	0.3603	2.1675	0.3757	1024	relu	mse
88	9	0.0739	0.3759	2.1369	0.3983	1024	relu	mse
89	10	0.0732	0.3756	2.1486	0.3484	1024	relu	mse
90	11	0.0712	0.4060	2.0963	0.4390	1024	relu	mse
91	12	0.0699	0.4275	2.0955	0.4531	1024	relu	mse
92	13	0.0692	0.4328	2.0859	0.4559	1024	relu	mse
93	14	0.0677	0.4571	2.0849	0.4742	1024	relu	mse
94	15	0.0761	0.3409	2.1878	0.3000	1024	relu	mse
95	16	0.0764	0.3321	2.2316	0.2331	1024	relu	mse
96	17	0.0801	0.2764	2.1877	0.3051	1024	relu	mse
97	18	0.0773	0.3158	2.1756	0.3393	1024	relu	mse
98	19	0.0749	0.3355	2.1680	0.3371	1024	relu	mse
99	20	0.0762	0.3385	2.2021	0.2859	1024	relu	mse
100	1	0.0883	0.1580	2.2667	0.1695	2048	relu	mse
101	2	0.0868	0.1751	2.2772	0.1812	2048	relu	mse
102	3	0.0869	0.1628	2.2751	0.1774	2048	relu	mse
103	4	0.0862	0.1904	2.2685	0.1736	2048	relu	mse
104	5	0.0853	0.2051	2.2523	0.2346	2048	relu	mse
105	6	0.0843	0.2333	2.2401	0.2543	2048	relu	mse
106	7	0.0824	0.2654	2.2239	0.2852	2048	relu	mse
107	8	0.0804	0.2915	2.2049	0.3051	2048	relu	mse
108	9	0.0799	0.2933	2.2164	0.2441	2048	relu	mse
109	10	0.0795	0.2849	2.1826	0.3408	2048	relu	mse
110	11	0.0783	0.3129	2.2294	0.2407	2048	relu	mse
111	12	0.0845	0.2118	2.2214	0.2695	2048	relu	mse
112	13	0.0804	0.2821	2.2029	0.3045	2048	relu	mse
113	14	0.0786	0.3113	2.1914	0.3175	2048	relu	mse
114	15	0.0772	0.3258	2.1819	0.3401	2048	relu	mse
115	16	0.0780	0.3228	2.1990	0.3123	2048	relu	mse
116	17	0.0774	0.3284	2.1770	0.3380	2048	relu	mse
117	18	0.0777	0.3112	2.1655	0.3388	2048	relu	mse
118	19	0.0761	0.3363	2.1636	0.3374	2048	relu	mse
119	20	0.0779	0.3114	2.1815	0.3417	2048	relu	mse
