	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
35	16	0.0896	0.1433	2.2989	0.1449	128	relu	mse
36	17	0.0890	0.1430	2.2934	0.1466	128	relu	mse
37	18	0.0882	0.1473	2.2854	0.1519	128	relu	mse
38	19	0.0874	0.1524	2.2776	0.1535	128	relu	mse
39	20	0.0869	0.1535	2.2731	0.1539	128	relu	mse
40	1	0.0900	0.1457	2.3026	0.1510	256	relu	mse
41	2	0.0900	0.1515	2.3026	0.1561	256	relu	mse
42	3	0.0900	0.1589	2.3026	0.1628	256	relu	mse
43	4	0.0900	0.1645	2.3026	0.1656	256	relu	mse
44	5	0.0900	0.1705	2.3026	0.1709	256	relu	mse
45	6	0.0900	0.1713	2.3026	0.1710	256	relu	mse
46	7	0.0900	0.1679	2.3026	0.1642	256	relu	mse
47	8	0.0900	0.1620	2.3026	0.1602	256	relu	mse
48	9	0.0900	0.1615	2.3026	0.1649	256	relu	mse
49	10	0.0900	0.1639	2.3026	0.1684	256	relu	mse
50	11	0.0900	0.1641	2.3026	0.1709	256	relu	mse
51	12	0.0900	0.1631	2.3026	0.1663	256	relu	mse
52	13	0.0900	0.1573	2.3026	0.1605	256	relu	mse
53	14	0.0900	0.1526	2.3026	0.1579	256	relu	mse
54	15	0.0900	0.1522	2.3026	0.1580	256	relu	mse
55	16	0.0900	0.1519	2.3025	0.1555	256	relu	mse
56	17	0.0900	0.1508	2.3025	0.1503	256	relu	mse
57	18	0.0900	0.1471	2.3025	0.1505	256	relu	mse
58	19	0.0900	0.1447	2.3023	0.1479	256	relu	mse
59	20	0.0899	0.1461	2.3020	0.1496	256	relu	mse
60	1	0.0900	0.1493	2.3026	0.1548	512	relu	mse
61	2	0.0900	0.1577	2.3026	0.1604	512	relu	mse
62	3	0.0900	0.1606	2.3026	0.1633	512	relu	mse
63	4	0.0900	0.1593	2.3026	0.1605	512	relu	mse
64	5	0.0900	0.1586	2.3026	0.1576	512	relu	mse
65	6	0.0900	0.1557	2.3026	0.1562	512	relu	mse
66	7	0.0900	0.1516	2.3026	0.1524	512	relu	mse
67	8	0.0900	0.1494	2.3026	0.1482	512	relu	mse
68	9	0.0900	0.1461	2.3026	0.1442	512	relu	mse
69	10	0.0900	0.1442	2.3026	0.1421	512	relu	mse
70	11	0.0900	0.1407	2.3026	0.1421	512	relu	mse
71	12	0.0900	0.1420	2.3026	0.1402	512	relu	mse
72	13	0.0900	0.1394	2.3026	0.1374	512	relu	mse
73	14	0.0900	0.1382	2.3026	0.1350	512	relu	mse
74	15	0.0900	0.1366	2.3026	0.1357	512	relu	mse
75	16	0.0900	0.1363	2.3026	0.1351	512	relu	mse
76	17	0.0900	0.1348	2.3026	0.1325	512	relu	mse
77	18	0.0900	0.1335	2.3026	0.1339	512	relu	mse
78	19	0.0900	0.1353	2.3026	0.1375	512	relu	mse
79	20	0.0900	0.1327	2.3026	0.1357	512	relu	mse
80	1	0.0900	0.1501	2.3026	0.1592	1024	relu	mse
81	2	0.0900	0.1523	2.3026	0.1578	1024	relu	mse
82	3	0.0900	0.1520	2.3026	0.1555	1024	relu	mse
83	4	0.0900	0.1521	2.3026	0.1568	1024	relu	mse
84	5	0.0900	0.1543	2.3026	0.1563	1024	relu	mse
85	6	0.0900	0.1555	2.3026	0.1533	1024	relu	mse
86	7	0.0900	0.1544	2.3026	0.1522	1024	relu	mse
87	8	0.0900	0.1516	2.3026	0.1504	1024	relu	mse
88	9	0.0900	0.1520	2.3026	0.1428	1024	relu	mse
89	10	0.0900	0.1440	2.3026	0.1377	1024	relu	mse
90	11	0.0900	0.1428	2.3026	0.1366	1024	relu	mse
91	12	0.0900	0.1410	2.3026	0.1372	1024	relu	mse
92	13	0.0900	0.1401	2.3026	0.1365	1024	relu	mse
93	14	0.0900	0.1387	2.3026	0.1363	1024	relu	mse
94	15	0.0900	0.1395	2.3026	0.1374	1024	relu	mse
95	16	0.0900	0.1406	2.3026	0.1373	1024	relu	mse
96	17	0.0900	0.1388	2.3026	0.1368	1024	relu	mse
97	18	0.0900	0.1401	2.3026	0.1393	1024	relu	mse
98	19	0.0900	0.1385	2.3026	0.1395	1024	relu	mse
99	20	0.0900	0.1408	2.3025	0.1411	1024	relu	mse
100	1	0.0900	0.1846	2.3026	0.1826	2048	relu	mse
101	2	0.0900	0.1801	2.3026	0.1785	2048	relu	mse
102	3	0.0900	0.1758	2.3026	0.1776	2048	relu	mse
103	4	0.0900	0.1732	2.3026	0.1692	2048	relu	mse
104	5	0.0900	0.1674	2.3026	0.1703	2048	relu	mse
105	6	0.0900	0.1614	2.3026	0.1639	2048	relu	mse
106	7	0.0900	0.1571	2.3026	0.1570	2048	relu	mse
107	8	0.0900	0.1514	2.3026	0.1499	2048	relu	mse
108	9	0.0900	0.1478	2.3026	0.1477	2048	relu	mse
109	10	0.0900	0.1466	2.3026	0.1467	2048	relu	mse
110	11	0.0900	0.1455	2.3026	0.1430	2048	relu	mse
111	12	0.0900	0.1411	2.3025	0.1416	2048	relu	mse
112	13	0.0900	0.1408	2.3023	0.1430	2048	relu	mse
113	14	0.0899	0.1426	2.3013	0.1462	2048	relu	mse
114	15	0.0894	0.1489	2.2960	0.1553	2048	relu	mse
115	16	0.0879	0.1536	2.2814	0.1551	2048	relu	mse
116	17	0.0866	0.1539	2.2700	0.1518	2048	relu	mse
117	18	0.0860	0.1513	2.2646	0.1515	2048	relu	mse
118	19	0.0856	0.1506	2.2617	0.1512	2048	relu	mse
119	20	0.0852	0.1514	2.2590	0.1544	2048	relu	mse
