	epoch	train_loss	train_acc	test_loss	test_acc	width	nonlin	criterion
35	16	1.5581	0.4520	1.7431	0.3922	128	relu	xent
36	17	1.6040	0.4351	1.6617	0.4293	128	relu	xent
37	18	1.5126	0.4686	1.6136	0.4393	128	relu	xent
38	19	1.5101	0.4751	1.5984	0.4583	128	relu	xent
39	20	1.4701	0.4908	1.6811	0.4429	128	relu	xent
40	1	1.9367	0.2909	1.7687	0.3606	256	relu	xent
41	2	1.7293	0.3753	1.9162	0.3102	256	relu	xent
42	3	1.6997	0.3897	1.7098	0.3660	256	relu	xent
43	4	1.7185	0.3730	1.6778	0.3842	256	relu	xent
44	5	1.6767	0.3885	1.6833	0.3873	256	relu	xent
45	6	1.6190	0.4153	1.6797	0.3757	256	relu	xent
46	7	1.5505	0.4414	1.6056	0.4167	256	relu	xent
47	8	1.7788	0.3474	1.7675	0.3487	256	relu	xent
48	9	1.7549	0.3490	1.7652	0.3487	256	relu	xent
49	10	1.5942	0.4287	1.5840	0.4387	256	relu	xent
50	11	1.7143	0.3768	1.8247	0.3346	256	relu	xent
51	12	1.8017	0.3443	1.7365	0.3760	256	relu	xent
52	13	1.7027	0.3830	1.7455	0.3663	256	relu	xent
53	14	1.7462	0.3655	1.7480	0.3681	256	relu	xent
54	15	2.0028	0.2553	2.1315	0.2080	256	relu	xent
55	16	1.9015	0.3074	1.8118	0.3299	256	relu	xent
56	17	1.7826	0.3433	1.6955	0.3881	256	relu	xent
57	18	1.7449	0.3636	1.8804	0.3006	256	relu	xent
58	19	2.0771	0.2228	2.3127	0.0981	256	relu	xent
59	20	2.3046	0.1027	2.3024	0.0987	256	relu	xent
60	1	2.0171	0.2518	1.9019	0.3188	512	relu	xent
61	2	1.9032	0.2958	1.8447	0.3034	512	relu	xent
62	3	2.0523	0.2192	2.0451	0.2200	512	relu	xent
63	4	2.0219	0.2335	2.0200	0.2342	512	relu	xent
64	5	2.0047	0.2438	2.0150	0.2398	512	relu	xent
65	6	1.9896	0.2538	2.0077	0.2534	512	relu	xent
66	7	1.9736	0.2596	2.0036	0.2501	512	relu	xent
67	8	1.9626	0.2632	2.0040	0.2442	512	relu	xent
68	9	1.9512	0.2658	1.9879	0.2566	512	relu	xent
69	10	1.9443	0.2671	1.9959	0.2457	512	relu	xent
70	11	1.9278	0.2706	2.0003	0.2586	512	relu	xent
71	12	1.9177	0.2779	1.9882	0.2555	512	relu	xent
72	13	1.8768	0.2956	1.9742	0.2531	512	relu	xent
73	14	1.8413	0.3030	1.9800	0.2480	512	relu	xent
74	15	2.2941	0.1157	2.3062	0.1002	512	relu	xent
75	16	2.3044	0.0998	2.3052	0.1002	512	relu	xent
76	17	2.3044	0.0993	2.3042	0.0995	512	relu	xent
77	18	2.3074	0.1006	2.3054	0.0978	512	relu	xent
78	19	2.3054	0.0983	2.3032	0.0996	512	relu	xent
79	20	2.3050	0.0991	2.3041	0.0995	512	relu	xent
80	1	2.0207	0.2493	1.8665	0.3033	1024	relu	xent
81	2	1.8946	0.2945	1.8856	0.2857	1024	relu	xent
82	3	2.1411	0.1884	2.0747	0.2069	1024	relu	xent
83	4	2.0622	0.2163	2.0425	0.2198	1024	relu	xent
84	5	1.9790	0.2530	1.9914	0.2825	1024	relu	xent
85	6	1.9096	0.2924	1.9536	0.2664	1024	relu	xent
86	7	1.9150	0.2897	2.1639	0.1864	1024	relu	xent
87	8	1.9881	0.2612	1.9036	0.2903	1024	relu	xent
88	9	1.8428	0.3147	1.8350	0.3117	1024	relu	xent
89	10	2.2482	0.1527	2.2902	0.1288	1024	relu	xent
90	11	2.2825	0.1222	2.2688	0.1226	1024	relu	xent
91	12	2.2745	0.1343	2.3466	0.1527	1024	relu	xent
92	13	2.3279	0.1336	2.3092	0.1513	1024	relu	xent
93	14	2.3148	0.1400	2.2747	0.1324	1024	relu	xent
94	15	2.2511	0.1577	2.1980	0.1745	1024	relu	xent
95	16	2.2169	0.1683	2.1938	0.1776	1024	relu	xent
96	17	2.1579	0.1945	2.1216	0.2210	1024	relu	xent
97	18	2.4178	0.1478	2.3088	0.0978	1024	relu	xent
98	19	2.3240	0.1002	2.3089	0.0976	1024	relu	xent
99	20	2.3226	0.0988	2.3206	0.0995	1024	relu	xent
100	1	2.0724	0.2378	1.9970	0.2625	2048	relu	xent
101	2	2.1091	0.2223	2.2050	0.1506	2048	relu	xent
102	3	2.1792	0.1701	2.1441	0.1813	2048	relu	xent
103	4	2.1311	0.1849	2.1092	0.1939	2048	relu	xent
104	5	2.0940	0.1996	2.0738	0.2062	2048	relu	xent
105	6	2.0692	0.2120	2.0572	0.2143	2048	relu	xent
106	7	2.0503	0.2167	2.0521	0.2169	2048	relu	xent
107	8	2.0339	0.2233	2.0405	0.2211	2048	relu	xent
108	9	2.0173	0.2279	2.0244	0.2278	2048	relu	xent
109	10	2.0099	0.2304	2.0347	0.2261	2048	relu	xent
110	11	1.9936	0.2373	2.0218	0.2303	2048	relu	xent
111	12	1.9780	0.2423	2.0115	0.2304	2048	relu	xent
112	13	1.9680	0.2459	2.0033	0.2347	2048	relu	xent
113	14	1.9589	0.2485	2.0069	0.2375	2048	relu	xent
114	15	1.9529	0.2520	1.9955	0.2366	2048	relu	xent
115	16	1.9374	0.2565	1.9996	0.2378	2048	relu	xent
116	17	1.9302	0.2612	1.9991	0.2354	2048	relu	xent
117	18	1.9169	0.2649	1.9907	0.2430	2048	relu	xent
118	19	1.9073	0.2677	1.9908	0.2403	2048	relu	xent
119	20	1.8997	0.2711	1.9877	0.2468	2048	relu	xent
